property_id,zipcode_freq,property_max_guests,property_bathrooms,property_bedrooms,property_beds,host_id_freq,host_for_x_months,host_response_rate,host_nr_listings,booking_price_covers,booking_min_nights,booking_max_nights,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,booking_cancel_policy,reviews_num,reviews_rating,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,target,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,property_type_infrequent_sklearn,property_room_type_Private room,property_room_type_Shared room,brussels,antwerp,host_near_property,extra_score,host_verified_score,amenities_score,last_updated_in_months
89,0.0560431100846805,2,2.0,1.0,2.0,0.0001539645881447,6,100.0,1.0,1,3,7,30,60,90,194,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,15.0,0
90,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,1,1125,0,0,0,128,4,14,91.0,10.0,9.0,9.0,9.0,10.0,9.0,0.34,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,10.0,7
91,0.024172440338722,4,1.0,2.0,2.0,0.0001539645881447,70,70.0,2.0,4,7,1125,0,7,28,288,2,44,81.0,9.0,7.0,9.0,9.0,7.0,8.0,0.64,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,28.0,1
92,0.2246343341031562,4,1.0,1.0,2.0,0.0001539645881447,42,100.0,1.0,2,2,365,12,21,21,252,3,157,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.78,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,16.0,0
93,0.2246343341031562,2,1.0,0.0,1.0,0.0001539645881447,42,100.0,1.0,1,2,1125,0,5,11,11,3,39,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,15.0,0
94,0.2246343341031562,4,1.0,2.0,2.0,0.0001539645881447,42,80.0,1.0,2,1,1125,18,25,55,56,3,27,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1.13,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,15.0,0
95,0.2246343341031562,2,1.0,0.0,1.0,0.0001539645881447,6,90.0,1.0,1,2,1125,2,2,2,67,4,8,90.0,10.0,10.0,10.0,10.0,9.0,9.0,1.69,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,12.0,1
96,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,6,90.0,1.0,1,1,3,0,0,0,0,2,29,90.0,10.0,9.0,10.0,9.0,10.0,9.0,5.27,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,15.0,1
97,0.0210931485758275,2,1.0,1.0,2.0,0.0001539645881447,6,100.0,1.0,1,2,90,20,50,80,355,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.53,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,30.0,0
98,0.0988452655889145,1,1.0,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,4,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,12.0,11
99,0.1485758275596612,1,1.0,1.0,2.0,0.0003079291762894,6,100.0,2.0,1,1,1125,14,43,73,163,4,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.57,139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,0
100,0.1485758275596612,2,1.0,0.0,2.0,0.0003079291762894,6,100.0,2.0,1,1,1125,16,46,75,76,4,13,88.0,10.0,8.0,10.0,10.0,9.0,9.0,2.42,85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,20.0,0
101,0.0363356428021555,2,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,1,1125,0,0,23,23,2,12,92.0,9.0,9.0,10.0,10.0,9.0,9.0,2.03,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,14.0,1
102,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,3,5,9,19,31,43,3,21,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3.56,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,18.0,0
103,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,2,1125,2,7,7,42,4,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.89,110,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,1
104,0.1485758275596612,4,1.0,2.0,2.0,0.0001539645881447,42,50.0,2.0,1,7,365,0,0,0,174,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,8.0,1
105,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,42,25.0,1.0,1,2,1125,30,60,90,365,3,3,93.0,9.0,10.0,9.0,8.0,9.0,9.0,0.1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,7.0,1
106,0.1485758275596612,2,0.5,1.0,2.0,0.0001539645881447,6,100.0,1.0,1,14,1125,0,0,0,35,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,12.0,4
107,0.048960739030023,2,1.0,1.0,1.0,0.0003079291762894,42,100.0,2.0,1,2,7,30,60,90,365,4,1,80.0,10.0,8.0,10.0,10.0,6.0,6.0,1.0,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,22.0,1
108,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,42,100.0,2.0,1,2,10,24,54,84,359,4,28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,19.0,1
109,0.0284834488067744,4,1.0,2.0,1.0,0.0001539645881447,6,100.0,1.0,2,1,1125,6,36,66,341,3,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.37,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,13.0,3
110,0.0391070053887605,4,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,1,1125,10,40,70,345,4,3,93.0,10.0,6.0,10.0,10.0,10.0,10.0,0.5,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,18.0,0
111,0.2246343341031562,4,2.5,2.0,2.0,0.001077752117013,6,100.0,7.0,2,2,1125,13,32,57,57,2,19,92.0,9.0,9.0,9.0,10.0,10.0,9.0,3.41,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,29.0,0
112,0.2246343341031562,4,1.5,1.0,2.0,0.001077752117013,6,100.0,7.0,2,2,1125,17,44,73,73,2,27,94.0,9.0,9.0,9.0,10.0,9.0,9.0,4.66,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,17.0,0
113,0.1485758275596612,2,1.0,0.0,1.0,0.001077752117013,6,100.0,7.0,1,4,1125,4,25,55,56,2,26,94.0,10.0,10.0,9.0,10.0,10.0,9.0,4.38,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,24.0,0
114,0.0363356428021555,4,1.0,2.0,3.0,0.001077752117013,6,100.0,7.0,2,2,1125,3,15,28,28,4,18,82.0,9.0,8.0,9.0,9.0,9.0,9.0,3.29,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,12.0,0
115,0.1485758275596612,4,1.0,1.0,2.0,0.001077752117013,6,100.0,7.0,2,2,1125,6,33,63,64,2,23,94.0,10.0,10.0,9.0,9.0,9.0,9.0,5.27,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,20.0,0
116,0.1485758275596612,6,1.5,2.0,4.0,0.001077752117013,6,100.0,7.0,4,2,1125,6,17,37,37,2,11,95.0,9.0,9.0,9.0,9.0,9.0,9.0,4.07,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,16.0,0
117,0.1485758275596612,4,2.5,2.0,2.0,0.001077752117013,6,100.0,7.0,2,3,1125,12,35,65,66,2,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.14,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,20.0,0
118,0.0391070053887605,5,1.5,3.0,3.0,0.0001539645881447,42,100.0,1.0,2,2,1125,7,30,48,323,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,20.0,0
119,0.0132409545804464,2,1.0,1.0,1.0,0.0001539645881447,6,80.0,1.0,1,2,1125,17,47,77,167,4,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.55,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,10.0,1
120,0.0210931485758275,2,1.0,1.0,1.0,0.0001539645881447,70,100.0,1.0,1,2,1125,19,19,19,36,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,22.0,0
121,0.1485758275596612,5,1.5,2.0,3.0,0.0001539645881447,6,100.0,1.0,2,1,1125,17,47,77,352,2,8,98.0,10.0,10.0,10.0,10.0,9.0,9.0,5.11,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,19.0,0
122,0.2246343341031562,2,1.0,1.0,1.0,0.0004618937644341,42,92.0,3.0,1,2,62,19,45,75,350,2,185,95.0,10.0,10.0,10.0,10.0,10.0,9.0,4.52,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,20.0,1
123,0.2246343341031562,5,1.0,2.0,3.0,0.0004618937644341,42,92.0,3.0,1,2,31,10,18,35,303,2,179,95.0,10.0,10.0,10.0,10.0,9.0,9.0,4.88,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,16.0,0
124,0.2246343341031562,2,1.0,1.0,1.0,0.0004618937644341,42,92.0,3.0,1,2,1125,14,24,43,238,2,37,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.22,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,18.0,1
125,0.0700538876058506,2,1.0,1.0,1.0,0.0001539645881447,6,90.0,1.0,1,1,1125,23,53,83,83,4,13,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2.24,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,13.0,0
126,0.2246343341031562,3,1.0,1.0,2.0,0.0007698229407236,6,100.0,5.0,2,2,1125,2,17,29,94,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22,88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,17.0,0
127,0.2246343341031562,3,1.5,1.0,3.0,0.0007698229407236,6,100.0,5.0,1,2,30,5,19,25,92,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,18.0,0
128,0.2246343341031562,4,1.0,1.0,3.0,0.0007698229407236,6,100.0,5.0,2,2,1125,0,0,0,0,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,17.0,0
129,0.2246343341031562,4,1.5,1.0,2.0,0.0007698229407236,6,100.0,5.0,2,2,1125,0,0,0,0,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,18.0,0
130,0.2246343341031562,2,1.0,1.0,1.0,0.0007698229407236,6,100.0,5.0,1,2,1125,0,0,0,0,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,16.0,0
131,0.0118552732871439,5,1.0,3.0,3.0,0.0001539645881447,6,100.0,1.0,1,2,1125,11,36,63,321,2,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.97,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,14.0,0
132,0.0700538876058506,4,1.0,1.0,2.0,0.0003079291762894,42,100.0,2.0,2,1,1125,0,0,0,222,3,3,93.0,8.0,9.0,9.0,9.0,10.0,9.0,0.62,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,6.0,0
133,0.0700538876058506,4,1.0,1.0,2.0,0.0003079291762894,42,100.0,2.0,2,1,1125,12,17,20,243,3,21,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0.69,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,11.0,0
134,0.0560431100846805,1,1.0,1.0,1.0,0.0003079291762894,6,100.0,2.0,1,1,130,7,32,62,271,4,69,92.0,10.0,10.0,9.0,9.0,9.0,10.0,19.9,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
135,0.0560431100846805,2,1.0,1.0,1.0,0.0003079291762894,6,100.0,2.0,1,1,1125,7,37,67,342,4,2,70.0,8.0,9.0,9.0,9.0,8.0,8.0,2.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0
136,0.0988452655889145,1,1.0,0.0,1.0,0.0001539645881447,42,100.0,1.0,1,2,120,16,31,61,191,3,16,80.0,10.0,10.0,10.0,9.0,9.0,9.0,3.2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0
137,0.1485758275596612,1,1.0,1.0,1.0,0.0001539645881447,6,75.0,1.0,1,1,5,0,0,2,3,4,3,100.0,10.0,9.0,9.0,10.0,9.0,10.0,0.57,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,8.0,0
139,0.042802155504234,4,1.0,3.0,3.0,0.0001539645881447,6,100.0,1.0,2,3,1125,15,34,64,154,4,1,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.18,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,0
140,0.0157043879907621,2,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,1,7,20,36,55,110,4,6,90.0,9.0,10.0,10.0,9.0,8.0,9.0,1.17,114,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,10.0,0
141,0.048960739030023,2,1.0,0.0,1.0,0.0003079291762894,42,100.0,2.0,1,1,1125,4,14,14,54,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,79,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,13.0,0
142,0.048960739030023,2,1.0,1.0,1.0,0.0003079291762894,42,100.0,2.0,1,2,1125,14,20,50,51,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,0
143,0.2246343341031562,4,1.5,0.0,2.0,0.0001539645881447,42,100.0,1.0,1,1,1125,0,3,32,293,4,58,97.0,10.0,10.0,10.0,10.0,10.0,10.0,5.29,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,20.0,0
144,0.042802155504234,2,1.0,1.0,1.0,0.0001539645881447,6,89.0,2.0,1,1,1125,27,57,87,87,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,9.0,1
145,0.0391070053887605,2,1.0,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,1,1125,18,48,67,67,4,6,84.0,10.0,8.0,10.0,10.0,9.0,9.0,0.59,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1
146,0.0391070053887605,2,1.5,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,1,31,0,0,0,0,3,17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.93,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,15.0,4
147,0.0409545804464973,2,1.0,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,1,1125,16,42,72,347,2,10,88.0,10.0,9.0,10.0,9.0,8.0,9.0,0.5,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,12.0,0
148,0.0988452655889145,3,1.0,1.0,2.0,0.0001539645881447,42,100.0,1.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,10.0,10
149,0.2246343341031562,3,1.0,1.0,2.0,0.0001539645881447,6,100.0,1.0,1,1,1125,0,0,2,3,4,34,96.0,10.0,9.0,10.0,10.0,10.0,10.0,8.16,45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,0
150,0.1485758275596612,3,1.0,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,2,1125,3,3,11,11,4,1,80.0,8.0,10.0,6.0,8.0,8.0,8.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0
152,0.1485758275596612,3,1.0,0.0,1.0,0.0001539645881447,6,70.0,1.0,1,1,1125,0,0,0,1,4,18,81.0,9.0,9.0,9.0,9.0,9.0,8.0,4.39,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,0
153,0.042802155504234,1,2.0,1.0,1.0,0.0001539645881447,6,83.0,1.0,1,1,7,11,18,48,48,4,8,90.0,10.0,8.0,10.0,10.0,8.0,10.0,5.11,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,21.0,0
154,0.0700538876058506,6,1.0,2.0,3.0,0.0001539645881447,6,80.0,1.0,1,1,14,14,42,68,333,2,17,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4.32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,25.0,0
155,0.2246343341031562,2,1.0,1.0,2.0,0.0001539645881447,6,100.0,1.0,1,1,1125,0,0,27,28,2,6,93.0,10.0,9.0,10.0,10.0,10.0,10.0,6.0,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,10.0,0
156,0.2246343341031562,1,2.0,1.0,1.0,0.0003079291762894,42,14.0,2.0,1,1,1125,0,0,0,249,4,3,90.0,9.0,8.0,10.0,10.0,9.0,8.0,0.36,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,7
157,0.2246343341031562,3,2.0,1.0,2.0,0.0003079291762894,42,14.0,2.0,2,1,20,9,36,64,339,3,34,83.0,9.0,7.0,10.0,9.0,9.0,9.0,0.83,65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,1
158,0.1485758275596612,2,1.5,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,2,1125,0,6,28,119,3,20,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.71,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,0
159,0.2246343341031562,2,1.0,1.0,1.0,0.0004618937644341,6,91.0,3.0,2,1,365,27,57,87,362,4,7,80.0,9.0,9.0,9.0,8.0,10.0,8.0,1.64,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,22.0,1
160,0.2246343341031562,2,1.0,0.0,1.0,0.0004618937644341,6,91.0,3.0,2,1,365,13,43,73,348,4,10,98.0,9.0,10.0,10.0,9.0,10.0,10.0,1.95,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,23.0,0
161,0.2246343341031562,4,1.0,2.0,3.0,0.0004618937644341,6,91.0,3.0,2,1,1125,21,51,77,352,4,10,90.0,10.0,10.0,8.0,8.0,10.0,10.0,5.77,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,22.0,1
162,0.0135488837567359,4,1.0,1.0,3.0,0.0003079291762894,6,100.0,2.0,1,1,31,6,17,31,281,4,22,96.0,10.0,10.0,10.0,10.0,9.0,10.0,4.02,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,17.0,0
163,0.0135488837567359,2,1.0,1.0,1.0,0.0003079291762894,6,100.0,2.0,1,1,99,9,17,30,285,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,18.0,0
164,0.1485758275596612,4,1.0,1.0,2.0,0.0004618937644341,6,100.0,3.0,2,3,1125,27,57,87,362,2,1,80.0,8.0,8.0,6.0,8.0,8.0,6.0,0.45,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,12.0,0
165,0.1485758275596612,4,1.0,1.0,3.0,0.0004618937644341,6,100.0,3.0,2,2,1125,30,60,90,365,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,13.0,0
166,0.1485758275596612,4,1.0,1.0,3.0,0.0004618937644341,6,100.0,3.0,2,1,1125,29,59,89,321,2,1,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0.23,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,14.0,0
168,0.1485758275596612,2,1.0,1.0,1.0,0.0004618937644341,42,80.0,3.0,1,2,1125,0,0,0,128,3,3,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0.09,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,20.0,3
169,0.1485758275596612,4,1.0,2.0,2.0,0.0004618937644341,42,80.0,3.0,2,1,1125,0,7,28,303,4,7,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0.34,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,20.0,3
170,0.1485758275596612,2,1.0,1.0,1.0,0.0004618937644341,42,80.0,3.0,1,2,1125,0,0,0,0,3,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.3,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,21.0,3
171,0.2246343341031562,4,1.0,1.0,2.0,0.0003079291762894,6,100.0,2.0,1,3,1125,8,19,33,247,4,18,96.0,10.0,9.0,9.0,9.0,10.0,9.0,5.05,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,10.0,0
172,0.2246343341031562,4,1.0,1.0,2.0,0.0003079291762894,6,100.0,2.0,1,3,1125,0,0,6,281,4,3,93.0,9.0,9.0,9.0,9.0,10.0,9.0,0.67,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,1
173,0.0700538876058506,2,1.0,1.0,1.0,0.0001539645881447,42,100.0,1.0,1,1,1125,0,0,0,129,3,11,86.0,9.0,8.0,9.0,10.0,10.0,9.0,0.43,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,17.0,5
174,0.024172440338722,3,1.0,1.0,1.0,0.0001539645881447,6,60.0,1.0,1,2,1125,6,20,41,312,4,7,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.25,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,3
175,0.2246343341031562,4,1.5,2.0,2.0,0.0001539645881447,42,100.0,1.0,1,3,180,2,7,25,279,3,156,93.0,10.0,9.0,10.0,10.0,10.0,9.0,4.25,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,25.0,0
176,0.0391070053887605,4,1.0,2.0,4.0,0.0001539645881447,42,100.0,1.0,2,2,1125,7,37,67,342,2,29,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0.73,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,42.0,1
177,0.0700538876058506,2,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,2,42,3,6,20,34,3,3,87.0,10.0,10.0,10.0,10.0,10.0,10.0,0.59,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,15.0,0
178,0.0560431100846805,1,1.0,1.0,1.0,0.0001539645881447,6,0.0,1.0,1,14,1125,30,60,90,365,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,13.0,3
179,0.0135488837567359,2,1.0,1.0,1.0,0.0001539645881447,6,100.0,1.0,1,6,1125,28,58,88,179,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,15.0,1
