property_id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,target
122,-0.461808167,1.015865354,2.691044877,-2.277887122,4.669794099,-0.343468541,1.161939835,-0.033253833,-0.257106782,0.256706813,0.123509564,0.387671491,0.301820637,0.207771882,-0.41840856,0.78946713,0.630763714,89
123,-0.441717951,0.255656712,3.140338351,0.288095478,3.636275072,-0.828654889,1.836278548,0.29734493,-0.227817401,0.404021669,-0.358526299,0.456422976,0.81449769,-0.436234621,-0.027453334,0.963782714,0.896223666,52
124,-1.059269065,-0.385051112,1.306008399,-1.269041305,1.364150641,1.196025826,-0.015156605,0.195528331,-0.275156943,-0.528904919,0.081338407,-0.032835913,0.34824772,0.549187914,-1.08668129,-0.426230026,0.300389869,45
125,-0.847981263,3.829982535,-2.304691663,-0.787884557,-0.618311754,1.322418638,1.867478787,-1.08271779,-0.361000131,0.22952612,0.965915306,-0.380858486,-0.756725638,-0.07698649,0.609176637,-0.411507031,-0.182890533,39
126,-1.967494048,-0.653337073,1.251415104,-0.081518563,0.821799938,-1.132721763,-2.186047914,0.064276381,0.799303911,-0.885095964,1.386430532,-0.910975429,0.087269189,-0.495107033,-0.750350695,-0.251635267,-1.4992161,88
127,-0.815958248,-0.725509105,1.106824315,0.267969584,0.3164788,-1.5517204,-2.418202857,0.101857709,0.764123633,-0.636324968,1.348668192,-0.403111042,-0.288552566,-0.252059725,-0.86624613,0.128014599,-0.329146087,30
128,-1.174192438,-1.411647632,0.895196888,1.356086453,0.55694478,-1.334430018,-2.218158249,0.171803421,0.845376316,-0.598370894,1.038243196,-0.510123379,0.079724835,-0.839010816,-0.883186362,0.398479241,-1.402669387,110
129,-1.21022287,-1.417659726,0.9104922,1.335836471,0.495229077,-1.525753175,-2.352838573,0.20530459,0.819977475,-0.721878401,1.26674515,-0.622923526,-0.18709794,-0.31984227,-0.923703026,0.447104032,-0.611778662,25
130,-1.420040712,-1.827415761,-0.26920283,0.307011985,0.889895941,-1.319757699,-2.450751236,0.140399386,0.876484169,-0.679579443,1.232656483,-0.393946395,0.093856932,-0.538177452,-1.136634686,0.298842412,-0.69363424,55
131,-0.505414596,4.929082687,-0.533823911,1.963224289,-1.038690619,-0.338221686,-0.383571328,0.855108234,0.45489259,-0.059137209,-0.705106194,1.003510597,0.478593287,-0.81223456,-0.880217231,-0.080090196,0.298439426,35
132,0.915319507,1.492170125,-2.643924969,2.723882189,0.500670181,1.16385214,0.575427995,0.129401353,-0.349892082,-0.720516314,0.053788698,-1.22102229,1.03201644,-0.423215102,0.453323277,-1.415352838,-0.104875478,20
133,-0.459821102,2.755258545,-1.703457579,1.568643275,0.041127011,1.245069135,0.440677452,0.222679185,-0.185402479,-0.26709009,-0.747890474,-0.10380733,0.637419713,-0.666649217,0.439783873,-0.297571616,0.34076885,35
134,-0.185083895,0.526543505,0.250315506,-2.074641103,4.985263065,-3.436786667,3.601761217,-0.39038265,0.481893401,0.229756859,-0.375374565,0.957745265,-0.536301657,1.27999931,2.824857479,1.182794675,0.736093604,30
135,3.767012858,-1.246470944,-2.022746072,-1.696982412,-0.670944312,-1.841681703,-0.232885839,-0.064963239,0.556106146,-0.082430967,-0.321912549,0.155671913,0.35666137,-0.627965823,1.709083382,-0.525616451,0.519216201,28
136,0.642032401,-1.010086821,-0.46482153,-1.931307895,1.062269974,0.360808318,0.134020186,-0.420779042,-0.109731279,0.216453492,-0.425091061,0.490721967,0.510969294,-1.059573264,0.567142869,-0.494734878,1.061111642,63
137,-1.450627954,-2.375717837,-1.680792206,-0.730153144,-0.589158682,-1.637539983,-0.328921013,-0.297234536,0.22846232,-0.576163737,0.471293229,-1.126766247,0.508521078,0.679918519,0.654822108,0.651301742,-0.205138841,45
138,5.906046632,1.872638771,-3.161522395,1.858551225,0.365197102,1.201889035,1.997231388,-0.674938439,-0.720514579,0.367146952,0.872050472,0.187393648,-0.814118212,0.145992341,-0.546724184,-1.072046074,-0.924819583,50
139,-0.187478688,3.202555532,-0.614410704,1.575975849,-2.73353385,-0.014197618,1.370640378,0.032230213,0.651920929,0.102994916,0.507111572,0.545633621,-0.858230553,-0.971895212,0.124490446,0.250550438,-0.994172862,30
140,0.915917148,0.264209046,-1.709406634,-1.283858163,-1.778153964,-1.596378174,0.36849727,-0.166004941,1.424274696,0.3564721,0.474308922,1.211375916,-1.379584018,-0.858550604,-0.059503338,1.077812427,-0.50730035,114
141,-1.230466819,-1.125134715,-1.586452043,-0.604314038,-0.591498329,-1.628663083,-1.429925416,0.20406312,1.08361218,-0.457242674,-0.090966819,0.406624345,-0.053995774,-0.37368934,-0.1223247,0.457214594,-0.936970648,79
142,-1.932725933,-0.32545648,-0.25898553,-0.832304671,-0.185071788,0.490949293,-0.693029686,-0.84487608,-0.193395681,0.166447031,-0.395125437,0.159415696,-0.138422516,0.182663309,0.959997526,-0.412470786,-0.158999771,46
143,-1.988963307,-0.28415007,1.331044121,-0.000630752,3.17726051,-0.297265375,-0.224381565,-1.027204105,-0.454313685,0.106428555,0.679152041,-0.571971648,-0.509139772,0.960582871,0.814595825,0.630644092,-0.042075873,70
144,0.015504266,-0.240174833,-0.06674537,-2.996699192,-2.281727021,-0.03130846,0.801965478,-1.036627616,0.141743439,0.613329096,0.409160979,0.636536696,-0.840400114,-0.957181908,0.608860217,-0.118255152,0.335351948,22
145,0.692547335,2.83396303,-3.571499805,0.079990664,-1.090376691,1.00686674,0.688472548,-0.442067407,-0.528577992,-0.00933284,-0.675005682,-0.278316317,0.936506986,-0.775575086,1.672097865,-1.526014074,0.619913764,42
146,-2.06733539,2.094556557,-3.027421304,2.247412358,0.563065675,0.635050481,1.305979102,-0.383876176,0.183344544,0.396795035,0.8255982,0.186062746,-1.111654712,0.026560256,-0.660025212,0.805647196,1.170965028,90
147,1.317404179,-0.200649622,0.304946321,-2.03773968,0.008833871,-0.373518313,-1.352925103,-0.035343821,-0.125844936,0.387876764,-0.859417089,1.202341629,0.432879015,-0.377968913,-0.553152432,-0.770002724,1.151522959,95
148,-1.369419044,-2.303343532,-0.623946021,0.841899126,-0.95301303,0.508857387,0.260957492,-0.250646498,-0.094178441,-0.102941547,-0.888954013,0.330435513,0.257362348,-0.230016149,0.772555247,-0.144333974,0.126008289,75
149,-1.978865595,-2.086841951,-0.250650612,-0.060371919,0.925212743,-1.008816398,3.676403925,-0.353828489,0.444830155,-0.216700525,1.296835645,-0.626230034,-0.558161908,-0.090478637,1.20550712,-0.318556611,-0.224906805,45
150,3.918546788,-3.207130765,-2.011475497,1.249803267,0.616607144,0.009596621,-0.348118988,-0.72968295,-0.235779823,-0.337719912,0.461233778,-0.429804372,-0.101125096,-0.206611951,1.159970264,-0.26478594,0.690245697,18
151,6.094209559,0.216265499,-0.431492539,-1.64141421,-1.345860881,-0.244807679,0.435716345,0.764205447,-0.137434097,-0.29864787,-1.212893899,1.138213286,1.400359681,-0.301479004,-1.265015956,-1.303610856,-0.384805299,95
152,1.378230095,-2.723410003,-1.603307384,0.4318872,1.015218337,-0.084200098,1.145736665,-0.708618958,-0.753805999,-0.140477829,-0.152283706,-0.669141617,1.087350431,0.472532125,0.5502311,0.739983398,0.024054525,95
153,-0.318643696,-0.071401294,-0.773307612,-0.855525125,0.525385736,-3.091403575,-1.404813064,-0.952195192,-0.146592913,0.568338626,0.231671573,0.210990115,-0.784511106,2.228419297,0.754360851,1.252775479,0.860530288,60
154,-0.657310993,5.336717112,1.00596419,1.370116932,2.488660414,0.504878449,-1.549335117,-1.170741456,-1.227680561,0.844674307,0.593253976,-0.209128408,0.140216392,0.465982709,-1.123910617,0.397415851,-0.315145033,60
155,-1.631326864,-1.630230183,0.401249227,-0.163708326,2.066328436,-0.541738503,0.836018329,-0.737010724,0.086495746,0.467787243,2.052126202,-0.605578209,-0.276486013,-0.916413146,-1.005394568,-0.843723324,0.341369076,28
156,0.749505918,-2.028921283,-0.558953432,-0.569808361,-1.285916169,-2.116171014,-0.381727475,-0.457975326,-0.927910039,-0.777971839,1.366697357,-2.57005602,2.612155727,1.233371775,-1.248372686,2.367388392,0.499148365,32
157,2.566868518,-0.356389257,1.363299706,-1.296468222,-0.88613878,-2.144517373,0.235309437,-0.293108736,-1.084498298,-0.732559268,1.253784196,-2.504956034,2.791768383,0.911068382,-1.315700824,1.636495403,0.227979369,65
158,-1.689754205,-1.265520274,-0.038107649,0.009410728,0.260616005,0.367853787,1.258427419,-0.473642067,0.234005709,0.450900865,0.85150098,0.321323525,-0.88539788,-0.432253916,-0.472935917,0.489838759,1.300416647,38
159,3.227838609,0.130047022,1.219854949,-2.11012477,0.845812185,1.153123004,-0.209470834,-0.880110474,-0.649126476,-0.763726889,0.504756144,-0.408252798,-0.781750542,1.626589533,0.603284677,-0.342788543,-1.287276669,47
160,-0.280110468,0.114502568,1.216587783,-2.176552973,1.2269577,1.23071246,-0.169626581,-0.690503346,-0.351146427,-0.78109924,0.182219142,-0.433701616,-0.604252293,1.501984797,0.48439402,0.230271956,-1.287993963,69
161,1.506796409,0.984628708,2.701676503,-0.81060196,1.376994417,0.281933986,0.635058766,-0.914982009,-0.494310459,-0.787806174,0.693783263,-0.622369933,-1.062372489,1.883637485,1.344749772,0.068358541,-1.256400772,25
162,-1.224503981,-0.135323219,0.781769301,-0.482199811,-0.388938215,-2.065400728,1.032548914,-0.290548662,1.128308407,0.397825865,0.613965801,1.028105142,-1.171439856,-0.856455354,-0.043793699,1.052215944,-0.956861594,60
163,-1.864707809,-0.391608232,0.00547462,-1.415013968,-0.897175052,-1.25890386,0.165533446,-0.306858288,1.074290423,-0.052716645,0.98833411,0.58965596,-1.241192029,-0.298149571,-0.582631914,0.425108494,-1.094488668,30
164,7.311379708,-0.595071073,0.449240594,-0.801850646,-0.434560714,1.424055878,1.109119578,-0.096160062,-0.117872406,-0.050762919,0.732381464,0.830718677,-1.213741928,-0.266489622,-1.083604675,-0.782300298,0.216402553,39
165,0.603323917,0.982800038,1.805326069,-2.01333883,-2.010942147,1.507466208,1.092864596,-0.792688145,0.107474551,0.379096668,0.181778146,0.58992497,-1.178603096,-1.015629177,0.796853613,-0.010622775,-0.482158196,29
166,2.052300557,0.702008893,1.932846932,-1.502208962,-1.15192076,1.840814782,1.388002443,-0.204989294,-0.1216749,0.275913341,0.347634272,0.535871748,-0.533107784,-0.958828612,-1.094657145,-1.409542219,-0.4794084,34
167,3.999521027,-0.712938093,-0.017518029,-3.017508919,-0.762485284,-0.334733193,2.245650613,-1.760223903,-2.01905776,0.248827356,2.170868357,-2.443561245,2.044731567,1.12776297,-1.605514682,1.06099961,-0.689538193,30
168,-0.800306536,-1.507920183,-0.783986023,0.087543932,-0.021779757,-0.022165081,-0.94563405,0.112323337,-0.107185815,-0.419715092,-0.217363402,-0.111283597,0.339315284,1.472875396,-0.897709386,0.69500237,-0.326473903,60
169,-1.028249334,-0.440528655,1.171278717,0.803595576,-0.54053301,0.605042595,-0.476365672,-0.627330375,-0.721149237,-0.071823069,-0.679953657,-0.295064398,0.498422278,1.067311715,0.340674536,0.806322113,-0.858521419,120
170,-1.971094062,-1.441397955,-0.489763523,0.212698707,0.575013276,-0.112784955,-1.213984489,-0.344516004,-0.282092917,-0.363415483,0.368127525,-0.643701242,0.19324224,1.648443732,-0.919087679,0.342095174,-0.84376609,125
171,0.119501546,-0.987771766,0.990624088,-0.213146332,2.019655585,0.259873889,0.473820795,-1.854129084,-0.43893978,0.723890637,2.257528937,-0.839376299,-0.91300464,-0.987237061,0.718129202,-0.03304822,-0.213546501,45
172,0.475345173,-2.252166972,-0.158482168,0.609288643,0.457588139,0.856617678,0.218300238,-1.45929413,-0.393577676,0.37899909,2.138381363,-1.484692033,0.047076259,-1.80477118,0.644888478,-0.889153988,0.117479507,55
173,0.268930505,1.273202373,-3.460330898,2.133173149,0.317917434,1.329094155,1.133140597,0.496399646,-0.449734802,-0.917825608,-0.426043679,-0.356665309,0.482723658,1.379779476,-0.382958773,-1.342973876,-0.334782171,70
174,0.375658597,-0.856623605,-0.847820564,-0.986756592,-1.691700044,0.432307285,1.607107952,-1.124658429,-0.624391618,0.948307502,0.05014351,-0.210525295,1.005164057,-1.081596369,0.049935525,1.078312055,0.483327675,50
175,-0.85307056,-0.210201744,2.295812565,0.825384955,2.937052406,-0.708245388,1.795118968,0.291400206,-0.577299145,-0.15458911,-0.089892151,0.152864284,0.061916156,1.898581574,0.225218834,0.081365962,0.418277676,50
176,1.88415374,4.575917315,0.254096693,2.462960323,0.903511765,1.421306871,0.395087573,-0.155376557,-0.416783614,0.386657708,0.37331308,1.501836709,-2.471294618,2.493718229,-2.557602832,0.878102539,-1.745423454,120
177,-1.718607003,2.099291485,-3.034463415,1.594265966,0.1954507,1.417490248,0.5582482,0.299835915,-0.172208213,-0.680346149,-0.263581948,-0.278154167,0.236473524,0.6904969,-0.158685912,-0.751353148,0.038653958,75
178,0.54654288,1.453241665,0.148727649,-4.20118537,-2.699431837,-1.385779729,-0.546477896,-0.321918785,-1.001848432,0.064297058,0.397155333,-0.99630434,2.740309315,0.784701402,-0.7554782,2.958303152,-0.68504055,45
179,-0.934312177,0.976752519,0.978633001,-2.601413712,-0.989371656,1.186419912,0.499727576,0.518688985,-0.217009646,-0.216848122,-1.128079716,1.246112675,0.258580456,0.55217617,-0.342829284,-1.807189558,0.553556892,35
180,5.51904128,-0.223092144,-1.240791116,-2.197358664,-0.010706529,-2.59757152,-2.63107248,-0.830023605,0.452139982,0.336737451,0.553638603,0.685698779,-0.031116603,-1.390588413,0.790744003,-0.141594345,0.263145936,45
181,-0.061699418,1.341298912,-0.315124926,-2.032684545,-2.010489809,1.09281777,0.276636285,0.09223542,0.000798191,-0.188156261,-1.774868229,1.736978124,-1.047128862,1.954786643,0.611797247,0.007976643,-0.622534578,110
182,1.541710361,-2.673286928,-1.281338848,1.06562266,-0.110495331,-1.692675795,-1.080862841,-0.662266368,-0.538373672,0.011590429,0.690646597,-0.5607309,-0.242567296,1.566419758,0.769333631,-0.829610672,1.771707771,17
183,-1.265804751,0.607163109,3.039914876,-0.179901602,0.594677137,0.522984917,-1.696849905,-0.522312977,-0.830659891,-0.093117715,0.979574217,-0.498189749,-0.191387223,0.953849735,-0.755942598,-1.447758204,1.512734531,54
184,-0.558381056,-1.150949103,0.973362943,1.336440798,0.37261752,0.696985919,0.239617329,0.196449133,-0.571398535,-0.16650532,-0.411431403,0.415486818,0.246248784,1.15905267,-1.179887622,-1.298152608,-0.468970492,45
185,-1.752931029,-0.589398819,2.008025359,0.829612744,1.431889838,-0.518225137,1.235615186,-1.227730242,-0.518901155,0.597833685,2.185582821,-0.658055268,-0.909352631,0.173759923,0.185247418,-0.65988191,1.691854443,59
186,-0.945918156,-1.618688849,-0.716791611,-0.185690863,0.482841613,-0.346261132,-0.551014059,-0.252506391,0.029277877,-0.344902929,0.146896332,-0.4201146,-0.013477951,0.861493836,0.471913035,-0.235461205,-0.786402302,20
187,-1.81344356,-0.760174505,0.405425776,-0.421535537,0.801835389,-2.771423617,1.089766662,0.230569326,1.066999947,-0.54757386,0.326119409,-0.327724662,0.515365143,-1.008263993,1.264159838,-0.121095431,-0.993823429,30
188,1.094003784,2.49764685,4.042438772,-0.737198239,-6.042611239,-3.377251627,1.230476721,-0.55197814,-0.834532501,-0.402083552,2.603090309,-2.180112809,0.279980754,2.684365294,-1.033854703,2.716350472,2.941411404,70
189,-0.208676568,-0.38051273,3.738850369,3.434480465,-2.969053394,0.311232278,1.765760075,0.57399436,-0.373679487,0.353678992,-0.037846465,-0.31318466,0.242700465,-0.097614956,-1.197059918,1.592125238,1.186761636,100
190,-0.588501229,-0.056266648,1.050262627,1.341049945,-1.48998288,0.646854468,0.427316617,0.402537878,-0.026047438,-0.002691195,-1.701999672,1.296894256,-0.077556764,0.503014051,-0.175745105,0.040987254,-0.198639548,57
191,-0.520823087,3.302776119,-2.31766714,1.367088244,-0.382234265,0.471092373,-1.632828266,-1.309914896,-0.719714449,0.870146009,-0.013488448,-0.496443706,0.842276075,-1.655376535,1.512127468,-0.770563766,0.863188153,49
192,-0.16494328,-0.471683217,-0.092300955,-2.395171862,-2.983890486,-1.104478827,1.416357266,-0.030348804,-0.468874526,0.114152535,0.731302744,-0.654358442,2.355750484,-0.203835969,-3.399492989,2.649828256,0.139907262,105
193,2.371618367,-0.224935927,0.342239734,-0.156853345,0.228341163,0.110421706,1.178305133,0.027703593,-0.404158362,0.270357911,-1.368948698,0.563214889,0.905103579,-0.326467257,0.622599418,-0.978504759,-0.183338805,65
194,-1.083420638,0.404217784,0.739608966,-2.267536057,-0.604937756,1.156322988,0.418156096,-0.101072333,-0.324626937,-0.493214007,-0.466191326,0.319272281,0.009102274,0.784868489,0.371807997,-1.623844723,0.063620619,50
195,0.349859855,-0.056348296,0.418284961,-2.755279238,-1.606186386,0.989965793,1.643578561,-1.18584464,-0.83743765,0.565389798,0.810335208,-0.502109155,0.746367382,-0.684326495,-0.570268674,-0.473808424,0.258174637,50
196,1.159874446,-0.90419747,-0.432691061,-1.214985062,-0.806106936,-1.01008728,-0.619815337,0.435778703,0.539305434,0.893005379,1.318570306,1.322455584,0.078010965,-1.709777557,-1.773201601,-0.807850367,0.223203726,18
197,-0.979673775,-0.917443937,1.391319099,2.866732051,-2.142420722,-1.148105153,0.036876627,0.780763358,0.361860449,-0.627397598,0.179565725,-0.053640859,0.305283168,0.008677882,-0.194879123,-0.616148005,1.028318472,120
198,0.339033282,2.49300132,2.572860319,-0.880113005,-0.905676599,0.625925404,-1.725620058,-1.857155748,-0.72452,1.413418163,0.644408827,1.53521774,-2.763302896,1.710017159,-0.559350618,0.792984423,-0.673606113,69
199,1.556380159,-0.306007922,1.841468582,1.484201936,-1.375534944,0.724777981,1.586076661,-0.836079627,-0.004912414,0.414699359,0.509310425,0.040086057,-1.355049716,-0.596987383,0.82924078,0.381899672,-1.720510362,68
200,-2.029823779,-1.338687926,-0.910442687,0.0239636,-0.920902114,-0.64947445,-0.056188282,0.347072345,0.304707508,-0.39511181,-0.500649727,0.081323339,0.21988966,0.732172805,0.069922999,0.127278302,1.112737403,25
201,-1.290316305,-1.568251862,-1.106323024,0.433744132,-1.482395949,-0.688730921,-0.201044082,-0.006616044,0.222061881,-0.326879423,-0.556667324,0.050584057,-0.130318481,0.910197113,0.646314632,0.480858706,0.511589451,55
202,-0.178362148,-1.942975049,-0.607803537,0.635589273,-1.353006539,-0.671541399,0.835756706,0.045660416,0.910488848,-0.469452771,1.062136531,0.021194901,-0.724631869,-0.778634503,-0.459270615,0.506813863,0.119556378,29
203,-1.219905981,3.851220012,-1.657842624,1.575474537,0.573703367,0.487274483,0.06555611,-1.909715044,-0.614389365,1.235027557,1.391587601,-0.619118695,-0.624622194,-0.991320631,0.799239295,-0.05887934,-0.255700244,57
204,-0.517916262,0.009567154,0.293338831,-2.242600033,-0.084699384,-0.443229385,-1.684970641,-0.980212104,-0.201615184,0.392628895,-0.114114906,0.202507163,-0.081699848,-0.186207821,0.972264965,-0.573486974,-0.004157596,130
205,2.204884086,-0.87420922,1.283101222,2.730525183,-1.260492641,0.113645798,0.56542847,0.953162612,0.030624913,-0.485376041,-1.077087952,0.431826251,0.014238054,0.579761944,-0.241941647,-0.072920315,1.192965567,32
206,2.35291169,-0.11487756,-1.191408222,-0.934783992,-0.166028247,-0.720991531,0.512159822,-0.756687731,0.204021373,1.151316623,0.139812709,1.649055367,-1.614823317,0.563954968,-0.740318587,0.392983558,-0.494067896,40
207,0.369180903,0.266819787,-0.357133647,-4.01749953,-2.651712029,-1.127798539,0.166927735,0.089231579,0.463772215,-0.368817907,-0.80313825,0.213408714,0.515914798,-0.503386281,1.809890682,-0.889376097,0.586469966,170
208,-1.168559591,0.840298538,0.168209785,-2.220211032,-1.224747751,0.618625418,-0.07287091,-0.699908597,-0.905188146,0.198131752,-0.791319398,-0.304380312,1.495573901,0.462437579,-0.224011434,0.122366122,0.365670036,100
